,date,weekday,month,journey_origin,journey_destination,journey_start,journey_end,journey_duration,journey_numberlegs,leg1_train,leg1_origin,leg1_destination,leg1_start,leg1_end,leg1_duration,leg2_train,leg2_origin,leg2_destination,leg2_start,leg2_end,leg2_duration,leg3_train,leg3_origin,leg3_destination,leg3_start,leg3_end,leg3_duration
93,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 07:44:00+02:00,2022-09-06 12:27:00+02:00,16980,2,ICE 527,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Flughafen Fernbf,2022-09-06 07:44:00+02:00,2022-09-06 08:33:00+02:00,2940,ICE 513,Frankfurt(Main) Flughafen Fernbf,München Hbf,2022-09-06 08:52:00+02:00,2022-09-06 12:27:00+02:00,12900,-1,-1,-1,-1,-1,-1
94,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 07:44:00+02:00,2022-09-06 12:33:00+02:00,17340,1,ICE 527,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 07:44:00+02:00,2022-09-06 12:33:00+02:00,17340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
95,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 08:06:00+02:00,2022-09-06 13:12:00+02:00,18360,4,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-06 08:06:00+02:00,2022-09-06 08:23:00+02:00,1020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
96,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 08:11:00+02:00,2022-09-06 13:27:00+02:00,18960,2,ICE 815,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Hbf,2022-09-06 08:11:00+02:00,2022-09-06 09:41:00+02:00,5400,ICE 593,Frankfurt(Main) Hbf,München Hbf,2022-09-06 09:50:00+02:00,2022-09-06 13:27:00+02:00,13020,-1,-1,-1,-1,-1,-1
97,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 08:44:00+02:00,2022-09-06 13:27:00+02:00,16980,3,ICE 529,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Flughafen Fernbf,2022-09-06 08:44:00+02:00,2022-09-06 09:33:00+02:00,2940,ICE 103,Frankfurt(Main) Flughafen Fernbf,Mannheim Hbf,2022-09-06 09:52:00+02:00,Mannheim Hbf,1860,ICE 593,Mannheim Hbf,München Hbf,2022-09-06 10:30:00+02:00,2022-09-06 13:27:00+02:00,10620
98,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 08:44:00+02:00,2022-09-06 13:34:00+02:00,17400,1,ICE 529,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 08:44:00+02:00,2022-09-06 13:34:00+02:00,17400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 09:35:00+02:00,2022-09-06 14:32:00+02:00,17820,1,ICE 621,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 09:35:00+02:00,2022-09-06 14:32:00+02:00,17820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 09:38:00+02:00,2022-09-06 14:27:00+02:00,17340,2,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-06 09:38:00+02:00,2022-09-06 09:55:00+02:00,1020,ICE 515,Köln Hbf,München Hbf,2022-09-06 09:55:00+02:00,2022-09-06 14:27:00+02:00,16320,-1,-1,-1,-1,-1,-1
101,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 10:01:00+02:00,2022-09-06 15:12:00+02:00,18660,4,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-06 10:01:00+02:00,2022-09-06 10:18:00+02:00,1020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 10:34:00+02:00,2022-09-06 15:29:00+02:00,17700,1,ICE 623,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 10:34:00+02:00,2022-09-06 15:29:00+02:00,17700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 10:37:00+02:00,2022-09-06 15:28:00+02:00,17460,3,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-06 10:37:00+02:00,2022-09-06 10:54:00+02:00,1020,ICE 255,Köln Hbf,Mannheim Hbf,2022-09-06 10:54:00+02:00,Mannheim Hbf,5340,ICE 595,Mannheim Hbf,München Hbf,2022-09-06 12:30:00+02:00,2022-09-06 15:28:00+02:00,10680
104,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 11:30:00+02:00,2022-09-06 16:37:00+02:00,18420,1,ICE 625,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 11:30:00+02:00,2022-09-06 16:37:00+02:00,18420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 11:38:00+02:00,2022-09-06 16:27:00+02:00,17340,2,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-06 11:38:00+02:00,2022-09-06 11:55:00+02:00,1020,ICE 517,Köln Hbf,München Hbf,2022-09-06 11:55:00+02:00,2022-09-06 16:27:00+02:00,16320,-1,-1,-1,-1,-1,-1
106,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 12:44:00+02:00,2022-09-06 17:27:00+02:00,16980,3,ICE 627,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Flughafen Fernbf,2022-09-06 12:44:00+02:00,2022-09-06 13:33:00+02:00,2940,ICE 107,Frankfurt(Main) Flughafen Fernbf,Mannheim Hbf,2022-09-06 13:52:00+02:00,Mannheim Hbf,1860,ICE 597,Mannheim Hbf,München Hbf,2022-09-06 14:30:00+02:00,2022-09-06 17:27:00+02:00,10620
107,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 12:44:00+02:00,2022-09-06 17:38:00+02:00,17640,1,ICE 627,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 12:44:00+02:00,2022-09-06 17:38:00+02:00,17640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
108,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 13:32:00+02:00,2022-09-06 18:33:00+02:00,18060,1,ICE 629,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 13:32:00+02:00,2022-09-06 18:33:00+02:00,18060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
109,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 13:38:00+02:00,2022-09-06 18:27:00+02:00,17340,2,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-06 13:38:00+02:00,2022-09-06 13:55:00+02:00,1020,ICE 519,Köln Hbf,München Hbf,2022-09-06 13:55:00+02:00,2022-09-06 18:27:00+02:00,16320,-1,-1,-1,-1,-1,-1
110,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 14:01:00+02:00,2022-09-06 19:11:00+02:00,18600,3,ICE 817,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Flughafen Fernbf,2022-09-06 14:01:00+02:00,2022-09-06 15:08:00+02:00,4020,ICE 577,Frankfurt(Main) Flughafen Fernbf,Stuttgart Hbf,2022-09-06 15:24:00+02:00,Stuttgart Hbf,4500,IC 1299,Stuttgart Hbf,München Hbf,2022-09-06 16:54:00+02:00,2022-09-06 19:11:00+02:00,8220
111,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 14:01:00+02:00,2022-09-06 19:27:00+02:00,19560,2,ICE 817,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Hbf,2022-09-06 14:01:00+02:00,2022-09-06 15:24:00+02:00,4980,ICE 599,Frankfurt(Main) Hbf,München Hbf,2022-09-06 15:50:00+02:00,2022-09-06 19:27:00+02:00,13020,-1,-1,-1,-1,-1,-1
112,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 14:10:00+02:00,2022-09-06 19:11:00+02:00,18060,4,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-06 14:10:00+02:00,2022-09-06 14:27:00+02:00,1020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
113,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 14:44:00+02:00,2022-09-06 19:27:00+02:00,16980,3,ICE 721,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Flughafen Fernbf,2022-09-06 14:44:00+02:00,2022-09-06 15:33:00+02:00,2940,ICE 109,Frankfurt(Main) Flughafen Fernbf,Mannheim Hbf,2022-09-06 15:52:00+02:00,Mannheim Hbf,1860,ICE 599,Mannheim Hbf,München Hbf,2022-09-06 16:30:00+02:00,2022-09-06 19:27:00+02:00,10620
114,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 14:44:00+02:00,2022-09-06 19:41:00+02:00,17820,1,ICE 721,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 14:44:00+02:00,2022-09-06 19:41:00+02:00,17820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
115,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 15:36:00+02:00,2022-09-06 20:29:00+02:00,17580,1,ICE 723,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 15:36:00+02:00,2022-09-06 20:29:00+02:00,17580,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
116,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 15:38:00+02:00,2022-09-06 20:28:00+02:00,17400,2,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-06 15:38:00+02:00,2022-09-06 15:55:00+02:00,1020,ICE 611,Köln Hbf,München Hbf,2022-09-06 15:55:00+02:00,2022-09-06 20:28:00+02:00,16380,-1,-1,-1,-1,-1,-1
117,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 16:01:00+02:00,2022-09-06 21:12:00+02:00,18660,3,ICE 819,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Flughafen Fernbf,2022-09-06 16:01:00+02:00,2022-09-06 17:08:00+02:00,4020,ICE 579,Frankfurt(Main) Flughafen Fernbf,Stuttgart Hbf,2022-09-06 17:24:00+02:00,Stuttgart Hbf,4440,IC 2269,Stuttgart Hbf,München Hbf,2022-09-06 18:54:00+02:00,2022-09-06 21:12:00+02:00,8280
118,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 16:01:00+02:00,2022-09-06 21:27:00+02:00,19560,2,ICE 819,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Hbf,2022-09-06 16:01:00+02:00,2022-09-06 17:24:00+02:00,4980,ICE 691,Frankfurt(Main) Hbf,München Hbf,2022-09-06 17:50:00+02:00,2022-09-06 21:27:00+02:00,13020,-1,-1,-1,-1,-1,-1
119,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 16:03:00+02:00,2022-09-06 21:12:00+02:00,18540,4,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-06 16:03:00+02:00,2022-09-06 16:20:00+02:00,1020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
120,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 16:44:00+02:00,2022-09-06 21:27:00+02:00,16980,3,ICE 725,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Flughafen Fernbf,2022-09-06 16:44:00+02:00,2022-09-06 17:33:00+02:00,2940,ICE 201,Frankfurt(Main) Flughafen Fernbf,Mannheim Hbf,2022-09-06 17:52:00+02:00,Mannheim Hbf,1860,ICE 691,Mannheim Hbf,München Hbf,2022-09-06 18:30:00+02:00,2022-09-06 21:27:00+02:00,10620
121,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 16:44:00+02:00,2022-09-06 21:32:00+02:00,17280,1,ICE 725,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 16:44:00+02:00,2022-09-06 21:32:00+02:00,17280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
122,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 17:44:00+02:00,2022-09-06 22:26:00+02:00,16920,2,ICE 727,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Flughafen Fernbf,2022-09-06 17:44:00+02:00,2022-09-06 18:33:00+02:00,2940,ICE 613,Frankfurt(Main) Flughafen Fernbf,München Hbf,2022-09-06 18:52:00+02:00,2022-09-06 22:26:00+02:00,12840,-1,-1,-1,-1,-1,-1
123,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 17:44:00+02:00,2022-09-06 22:33:00+02:00,17340,1,ICE 727,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 17:44:00+02:00,2022-09-06 22:33:00+02:00,17340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
124,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 18:02:00+02:00,2022-09-06 23:29:00+02:00,19620,2,ICE 911,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Hbf,2022-09-06 18:02:00+02:00,2022-09-06 19:24:00+02:00,4920,ICE 693,Frankfurt(Main) Hbf,München Hbf,2022-09-06 19:50:00+02:00,2022-09-06 23:29:00+02:00,13140,-1,-1,-1,-1,-1,-1
125,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 18:44:00+02:00,2022-09-06 23:29:00+02:00,17100,3,ICE 729,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Flughafen Fernbf,2022-09-06 18:44:00+02:00,2022-09-06 19:33:00+02:00,2940,ICE 203,Frankfurt(Main) Flughafen Fernbf,Mannheim Hbf,2022-09-06 19:52:00+02:00,Mannheim Hbf,1860,ICE 693,Mannheim Hbf,München Hbf,2022-09-06 20:30:00+02:00,2022-09-06 23:29:00+02:00,10740
126,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 18:44:00+02:00,2022-09-06 23:36:00+02:00,17520,1,ICE 729,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 18:44:00+02:00,2022-09-06 23:36:00+02:00,17520,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
127,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 19:30:00+02:00,2022-09-07 00:39:00+02:00,18540,1,ICE 821,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 19:30:00+02:00,2022-09-07 00:39:00+02:00,18540,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
128,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 19:38:00+02:00,2022-09-07 00:27:00+02:00,17340,2,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-06 19:38:00+02:00,2022-09-06 19:55:00+02:00,1020,ICE 615,Köln Hbf,München Hbf,2022-09-06 19:55:00+02:00,2022-09-07 00:27:00+02:00,16320,-1,-1,-1,-1,-1,-1
129,2022-09-06,1,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-06 23:38:00+02:00,2022-09-07 06:03:00+02:00,23100,2,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-06 23:38:00+02:00,2022-09-06 23:55:00+02:00,1020,ICE 619,Köln Hbf,München Hbf,2022-09-06 23:55:00+02:00,2022-09-07 06:03:00+02:00,22080,-1,-1,-1,-1,-1,-1
130,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 03:02:00+02:00,2022-09-07 08:33:00+02:00,19860,2,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-07 03:02:00+02:00,2022-09-07 03:19:00+02:00,1020,ICE 827,Köln Hbf,München Hbf,2022-09-07 03:19:00+02:00,2022-09-07 08:33:00+02:00,18840,-1,-1,-1,-1,-1,-1
131,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 04:05:00+02:00,2022-09-07 09:39:00+02:00,20040,2,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-07 04:05:00+02:00,2022-09-07 04:22:00+02:00,1020,ICE 521,Köln Hbf,München Hbf,2022-09-07 04:22:00+02:00,2022-09-07 09:39:00+02:00,19020,-1,-1,-1,-1,-1,-1
132,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 05:20:00+02:00,2022-09-07 10:33:00+02:00,18780,1,ICE 523,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 05:20:00+02:00,2022-09-07 10:33:00+02:00,18780,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
133,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 05:31:00+02:00,2022-09-07 10:27:00+02:00,17760,2,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-07 05:31:00+02:00,2022-09-07 05:48:00+02:00,1020,ICE 511,Köln Hbf,München Hbf,2022-09-07 05:48:00+02:00,2022-09-07 10:27:00+02:00,16740,-1,-1,-1,-1,-1,-1
134,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 06:02:00+02:00,2022-09-07 11:27:00+02:00,19500,2,ICE 811,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Hbf,2022-09-07 06:02:00+02:00,2022-09-07 07:24:00+02:00,4920,ICE 591,Frankfurt(Main) Hbf,München Hbf,2022-09-07 07:50:00+02:00,2022-09-07 11:27:00+02:00,13020,-1,-1,-1,-1,-1,-1
135,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 06:44:00+02:00,2022-09-07 11:27:00+02:00,16980,3,ICE 525,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Flughafen Fernbf,2022-09-07 06:44:00+02:00,2022-09-07 07:33:00+02:00,2940,ICE 101,Frankfurt(Main) Flughafen Fernbf,Mannheim Hbf,2022-09-07 07:52:00+02:00,Mannheim Hbf,1860,ICE 591,Mannheim Hbf,München Hbf,2022-09-07 08:30:00+02:00,2022-09-07 11:27:00+02:00,10620
136,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 06:44:00+02:00,2022-09-07 11:30:00+02:00,17160,1,ICE 525,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 06:44:00+02:00,2022-09-07 11:30:00+02:00,17160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
137,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 07:44:00+02:00,2022-09-07 12:27:00+02:00,16980,2,ICE 527,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Flughafen Fernbf,2022-09-07 07:44:00+02:00,2022-09-07 08:33:00+02:00,2940,ICE 513,Frankfurt(Main) Flughafen Fernbf,München Hbf,2022-09-07 08:52:00+02:00,2022-09-07 12:27:00+02:00,12900,-1,-1,-1,-1,-1,-1
138,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 07:44:00+02:00,2022-09-07 12:33:00+02:00,17340,1,ICE 527,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 07:44:00+02:00,2022-09-07 12:33:00+02:00,17340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
139,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 08:06:00+02:00,2022-09-07 13:12:00+02:00,18360,4,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-07 08:06:00+02:00,2022-09-07 08:23:00+02:00,1020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
140,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 08:11:00+02:00,2022-09-07 13:27:00+02:00,18960,2,ICE 815,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Hbf,2022-09-07 08:11:00+02:00,2022-09-07 09:41:00+02:00,5400,ICE 593,Frankfurt(Main) Hbf,München Hbf,2022-09-07 09:50:00+02:00,2022-09-07 13:27:00+02:00,13020,-1,-1,-1,-1,-1,-1
141,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 08:44:00+02:00,2022-09-07 13:27:00+02:00,16980,3,ICE 529,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Flughafen Fernbf,2022-09-07 08:44:00+02:00,2022-09-07 09:33:00+02:00,2940,ICE 103,Frankfurt(Main) Flughafen Fernbf,Mannheim Hbf,2022-09-07 09:52:00+02:00,Mannheim Hbf,1860,ICE 593,Mannheim Hbf,München Hbf,2022-09-07 10:30:00+02:00,2022-09-07 13:27:00+02:00,10620
142,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 08:44:00+02:00,2022-09-07 13:34:00+02:00,17400,1,ICE 529,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 08:44:00+02:00,2022-09-07 13:34:00+02:00,17400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
143,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 09:35:00+02:00,2022-09-07 14:32:00+02:00,17820,1,ICE 621,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 09:35:00+02:00,2022-09-07 14:32:00+02:00,17820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
144,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 09:38:00+02:00,2022-09-07 14:27:00+02:00,17340,2,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-07 09:38:00+02:00,2022-09-07 09:55:00+02:00,1020,ICE 515,Köln Hbf,München Hbf,2022-09-07 09:55:00+02:00,2022-09-07 14:27:00+02:00,16320,-1,-1,-1,-1,-1,-1
145,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 10:01:00+02:00,2022-09-07 15:12:00+02:00,18660,4,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-07 10:01:00+02:00,2022-09-07 10:18:00+02:00,1020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
146,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 10:34:00+02:00,2022-09-07 15:29:00+02:00,17700,1,ICE 623,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 10:34:00+02:00,2022-09-07 15:29:00+02:00,17700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
147,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 10:37:00+02:00,2022-09-07 15:28:00+02:00,17460,3,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-07 10:37:00+02:00,2022-09-07 10:54:00+02:00,1020,ICE 255,Köln Hbf,Mannheim Hbf,2022-09-07 10:54:00+02:00,Mannheim Hbf,5340,ICE 595,Mannheim Hbf,München Hbf,2022-09-07 12:30:00+02:00,2022-09-07 15:28:00+02:00,10680
148,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 11:30:00+02:00,2022-09-07 16:37:00+02:00,18420,1,ICE 625,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 11:30:00+02:00,2022-09-07 16:37:00+02:00,18420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
149,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 11:38:00+02:00,2022-09-07 16:27:00+02:00,17340,2,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-07 11:38:00+02:00,2022-09-07 11:55:00+02:00,1020,ICE 517,Köln Hbf,München Hbf,2022-09-07 11:55:00+02:00,2022-09-07 16:27:00+02:00,16320,-1,-1,-1,-1,-1,-1
150,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 12:44:00+02:00,2022-09-07 17:27:00+02:00,16980,3,ICE 627,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Flughafen Fernbf,2022-09-07 12:44:00+02:00,2022-09-07 13:33:00+02:00,2940,ICE 107,Frankfurt(Main) Flughafen Fernbf,Mannheim Hbf,2022-09-07 13:52:00+02:00,Mannheim Hbf,1860,ICE 597,Mannheim Hbf,München Hbf,2022-09-07 14:30:00+02:00,2022-09-07 17:27:00+02:00,10620
151,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 12:44:00+02:00,2022-09-07 17:38:00+02:00,17640,1,ICE 627,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 12:44:00+02:00,2022-09-07 17:38:00+02:00,17640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
152,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 13:32:00+02:00,2022-09-07 18:33:00+02:00,18060,1,ICE 629,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 13:32:00+02:00,2022-09-07 18:33:00+02:00,18060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
153,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 13:38:00+02:00,2022-09-07 18:27:00+02:00,17340,2,,Köln Messe/Deutz Gl.11-12,Köln Hbf,2022-09-07 13:38:00+02:00,2022-09-07 13:55:00+02:00,1020,ICE 519,Köln Hbf,München Hbf,2022-09-07 13:55:00+02:00,2022-09-07 18:27:00+02:00,16320,-1,-1,-1,-1,-1,-1
154,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 14:01:00+02:00,2022-09-07 19:11:00+02:00,18600,3,ICE 817,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Flughafen Fernbf,2022-09-07 14:01:00+02:00,2022-09-07 15:08:00+02:00,4020,ICE 577,Frankfurt(Main) Flughafen Fernbf,Stuttgart Hbf,2022-09-07 15:24:00+02:00,Stuttgart Hbf,4500,IC 1299,Stuttgart Hbf,München Hbf,2022-09-07 16:54:00+02:00,2022-09-07 19:11:00+02:00,8220
155,2022-09-07,2,9,Köln Messe/Deutz Gl.11-12,München Hbf,2022-09-07 14:01:00+02:00,2022-09-07 19:27:00+02:00,19560,2,ICE 817,Köln Messe/Deutz Gl.11-12,Frankfurt(Main) Hbf,2022-09-07 14:01:00+02:00,2022-09-07 15:24:00+02:00,4980,ICE 599,Frankfurt(Main) Hbf,München Hbf,2022-09-07 15:50:00+02:00,2022-09-07 19:27:00+02:00,13020,-1,-1,-1,-1,-1,-1
